date,lake_surface_water_temperature
2007-08-05,280.573
2007-08-05,280.573
2007-08-06,278.43
2007-08-06,278.43
2007-08-07,278.583
2007-08-07,278.583
2007-08-08,276.059
2007-08-08,276.059
2007-08-10,279.287
2007-08-10,279.287
2007-08-11,281.247
2007-08-11,281.247
2007-08-12,279.347
2007-08-12,279.347
2007-08-13,284.283
2007-08-13,284.283
2007-08-14,283.483
2007-08-14,283.483
2007-08-15,282.604
2007-08-15,282.604
2007-08-16,282.244
2007-08-16,282.244
2007-08-17,281.812
2007-08-17,281.812
2007-08-18,283.472
2007-08-18,283.472
2007-08-19,281.815
2007-08-19,281.815
2007-08-20,281.406
2007-08-20,281.406
2007-08-21,281.538
2007-08-21,281.538
2007-08-22,282.386
2007-08-22,282.386
2007-08-23,284.105
2007-08-23,284.105
2007-08-24,282.37
2007-08-24,282.37
2007-08-25,280.613
2007-08-25,280.613
2007-08-26,280.714
2007-08-26,280.714
2007-08-27,281.166
2007-08-27,281.166
2007-08-28,280.313
2007-08-28,280.313
2007-08-29,281.277
2007-08-29,281.277
2007-08-30,281.415
2007-08-30,281.415
2007-08-31,281.472
2007-08-31,281.472
2007-09-01,284.226
2007-09-01,284.226
2007-09-02,284.906
2007-09-02,284.906
2007-09-03,284.463
2007-09-03,284.463
2007-09-04,283.134
2007-09-04,283.134
2007-09-05,281.14
2007-09-05,281.14
2007-09-06,285.833
2007-09-06,285.833
2007-09-07,285.864
2007-09-07,285.864
2007-09-08,285.302
2007-09-08,285.302
2007-09-09,283.864
2007-09-09,283.864
2007-09-10,283.024
2007-09-10,283.024
2007-09-11,285.726
2007-09-11,285.726
2007-09-12,284.666
2007-09-12,284.666
2007-09-13,284.753
2007-09-13,284.753
2007-09-14,284.532
2007-09-14,284.532
2007-09-15,285.773
2007-09-15,285.773
2007-09-16,288.054
2007-09-16,288.054
2007-09-17,282.69
2007-09-17,282.69
2007-09-18,283.791
2007-09-18,283.791
2007-09-21,278.235
2007-09-21,278.235
2007-09-22,284.515
2007-09-22,284.515
2007-09-23,282.088
2007-09-23,282.088
2007-09-24,280.156
2007-09-24,280.156
2007-09-25,284.645
2007-09-25,284.645
2007-09-26,285.397
2007-09-26,285.397
2007-09-27,284.699
2007-09-27,284.699
2007-09-28,285.872
2007-09-28,285.872
2007-09-29,284.533
2007-09-29,284.533
2007-09-30,287.619
2007-09-30,287.619
2007-10-01,283.65
2007-10-01,283.65
2007-10-02,287.758
2007-10-02,287.758
2007-10-03,286.92
2007-10-03,286.92
2007-10-04,285.352
2007-10-04,285.352
2007-10-05,284.216
2007-10-05,284.216
2007-10-06,286.888
2007-10-06,286.888
2007-10-07,279.474
2007-10-07,279.474
2007-10-08,280.274
2007-10-08,280.274
2007-10-09,285.142
2007-10-09,285.142
2007-10-10,290.687
2007-10-10,290.687
2007-10-11,287.862
2007-10-11,287.862
2007-10-12,279.477
2007-10-12,279.477
2007-10-13,271.795
2007-10-13,271.795
2007-10-15,280.341
2007-10-15,280.341
2007-10-16,282.085
2007-10-16,282.085
2007-10-17,280.525
2007-10-17,280.525
2007-10-18,279.834
2007-10-18,279.834
2007-10-19,285.764
2007-10-19,285.764
2007-10-20,289.524
2007-10-20,289.524
2007-10-21,289.813
2007-10-21,289.813
2007-10-22,288.601
2007-10-22,288.601
2007-10-23,287.798
2007-10-23,287.798
2007-10-24,284.715
2007-10-24,284.715
2007-10-25,291.23
2007-10-25,291.23
2007-10-26,289.993
2007-10-26,289.993
2007-10-27,289.543
2007-10-27,289.543
2007-10-28,287.737
2007-10-28,287.737
2007-10-29,288.819
2007-10-29,288.819
2007-10-30,289.662
2007-10-30,289.662
2007-10-31,288.736
2007-10-31,288.736
2007-11-01,286.57
2007-11-01,286.57
2007-11-02,285.776
2007-11-02,285.776
2007-11-03,289.004
2007-11-03,289.004
2007-11-04,287.899
2007-11-04,287.899
2007-11-05,278.005
2007-11-05,278.005
2007-11-06,286.426
2007-11-06,286.426
2007-11-07,287.517
2007-11-07,287.517
2007-11-08,288.268
2007-11-08,288.268
2007-11-09,285.312
2007-11-09,285.312
2007-11-10,281.635
2007-11-10,281.635
2007-11-11,284.457
2007-11-11,284.457
2007-11-12,277.709
2007-11-12,277.709
2007-11-13,286.833
2007-11-13,286.833
2007-11-14,287.805
2007-11-14,287.805
2007-11-15,281.098
2007-11-15,281.098
2007-11-16,286.598
2007-11-16,286.598
2007-11-17,288.337
2007-11-17,288.337
2007-11-18,289.952
2007-11-18,289.952
2007-11-19,289.781
2007-11-19,289.781
2007-11-20,288.555
2007-11-20,288.555
2007-11-21,288.048
2007-11-21,288.048
2007-11-22,291.927
2007-11-22,291.927
2007-11-23,293.518
2007-11-23,293.518
2007-11-24,285.824
2007-11-24,285.824
2007-11-25,287.501
2007-11-25,287.501
2007-11-26,288.023
2007-11-26,288.023
2007-11-27,287.295
2007-11-27,287.295
2007-11-28,291.218
2007-11-28,291.218
2007-11-29,291.305
2007-11-29,291.305
2007-11-30,290.754
2007-11-30,290.754
2007-12-01,284.363
2007-12-01,284.363
2007-12-03,287.057
2007-12-03,287.057
2007-12-04,277.885
2007-12-04,277.885
2007-12-05,274.032
2007-12-05,274.032
2007-12-07,291.894
2007-12-07,291.894
2007-12-08,286.55
2007-12-08,286.55
2007-12-10,286.011
2007-12-10,286.011
2007-12-11,278.326
2007-12-11,278.326
2007-12-12,291.923
2007-12-12,291.923
2007-12-14,292.003
2007-12-14,292.003
2007-12-17,292.363
2007-12-17,292.363
2007-12-18,292.909
2007-12-18,292.909
2007-12-19,289.03
2007-12-19,289.03
2007-12-20,284.979
2007-12-20,284.979
2007-12-21,291.472
2007-12-21,291.472
2007-12-22,294.278
2007-12-22,294.278
2007-12-23,293.17
2007-12-23,293.17
2007-12-24,290.847
2007-12-24,290.847
2007-12-25,289.422
2007-12-25,289.422
2007-12-26,290.383
2007-12-26,290.383
2007-12-27,290.755
2007-12-27,290.755
2007-12-28,286.679
2007-12-28,286.679
2007-12-29,289.606
2007-12-29,289.606
2007-12-30,289.481
2007-12-30,289.481
2008-01-01,287.996
2008-01-01,287.996
2008-01-03,290.384
2008-01-03,290.384
2008-01-04,282.96
2008-01-04,282.96
2008-01-05,293.23
2008-01-05,293.23
2008-01-06,290.185
2008-01-06,290.185
2008-01-07,291.75
2008-01-07,291.75
2008-01-09,288.265
2008-01-09,288.265
2008-01-10,290.027
2008-01-10,290.027
2008-01-11,293.21
2008-01-11,293.21
2008-01-12,287.822
2008-01-12,287.822
2008-01-13,288.565
2008-01-13,288.565
2008-01-14,288.896
2008-01-14,288.896
2008-01-17,282.22
2008-01-17,282.22
2008-01-18,289.092
2008-01-18,289.092
2008-01-21,288.652
2008-01-21,288.652
2008-01-22,286.783
2008-01-22,286.783
2008-01-24,288.3
2008-01-24,288.3
2008-01-26,276.116
2008-01-26,276.116
2008-01-27,281.877
2008-01-27,281.877
2008-01-28,287.518
2008-01-28,287.518
2008-01-29,286.581
2008-01-29,286.581
2008-01-30,287.673
2008-01-30,287.673
2008-01-31,285.498
2008-01-31,285.498
2008-02-01,286.303
2008-02-01,286.303
2008-02-02,285.921
2008-02-02,285.921
2008-02-03,291.375
2008-02-03,291.375
2008-02-04,288.029
2008-02-04,288.029
2008-02-05,288.948
2008-02-05,288.948
2008-02-06,288.637
2008-02-06,288.637
2008-02-07,288.573
2008-02-07,288.573
2008-02-08,289.385
2008-02-08,289.385
2008-02-09,284.216
2008-02-09,284.216
2008-02-10,287.254
2008-02-10,287.254
2008-02-11,286.076
2008-02-11,286.076
2008-02-12,286.526
2008-02-12,286.526
2008-02-13,289.675
2008-02-13,289.675
2008-02-14,288.435
2008-02-14,288.435
2008-02-15,287.971
2008-02-15,287.971
2008-02-17,286.107
2008-02-17,286.107
2008-02-19,287.162
2008-02-19,287.162
2008-02-21,285.676
2008-02-21,285.676
2008-02-22,287.15
2008-02-22,287.15
2008-02-24,287.764
2008-02-24,287.764
2008-02-25,282.91
2008-02-25,282.91
2008-02-26,286.263
2008-02-26,286.263
2008-02-27,287.59
2008-02-27,287.59
2008-02-28,287.853
2008-02-28,287.853
2008-02-29,284.98
2008-02-29,284.98
2008-03-01,285.403
2008-03-01,285.403
2008-03-02,283.023
2008-03-02,283.023
2008-03-03,285.874
2008-03-03,285.874
2008-03-05,286.353
2008-03-05,286.353
2008-03-06,285.465
2008-03-06,285.465
2008-03-07,286.257
2008-03-07,286.257
2008-03-08,284.149
2008-03-08,284.149
2008-03-09,286.609
2008-03-09,286.609
2008-03-11,286.084
2008-03-11,286.084
2008-03-12,286.501
2008-03-12,286.501
2008-03-13,282.734
2008-03-13,282.734
2008-03-14,288.043
2008-03-14,288.043
2008-03-15,287.563
2008-03-15,287.563
2008-03-16,287.471
2008-03-16,287.471
2008-03-17,288.44
2008-03-17,288.44
2008-03-18,287.904
2008-03-18,287.904
2008-03-19,287.015
2008-03-19,287.015
2008-03-21,287.047
2008-03-21,287.047
2008-03-22,288.176
2008-03-22,288.176
2008-03-23,288.2
2008-03-23,288.2
2008-03-24,288.237
2008-03-24,288.237
2008-03-25,286.745
2008-03-25,286.745
2008-03-26,283.308
2008-03-26,283.308
2008-03-27,287.256
2008-03-27,287.256
2008-03-28,287.566
2008-03-28,287.566
2008-03-29,284.5
2008-03-29,284.5
2008-03-30,286.553
2008-03-30,286.553
2008-03-31,285.745
2008-03-31,285.745
2008-04-01,288.656
2008-04-01,288.656
2008-04-02,282.608
2008-04-02,282.608
2008-04-03,284.893
2008-04-03,284.893
2008-04-04,279.916
2008-04-04,279.916
2008-04-05,282.95
2008-04-05,282.95
2008-04-06,286.338
2008-04-06,286.338
2008-04-07,285.012
2008-04-07,285.012
2008-04-08,285.477
2008-04-08,285.477
2008-04-09,284.006
2008-04-09,284.006
2008-04-10,285.392
2008-04-10,285.392
2008-04-11,286.448
2008-04-11,286.448
2008-04-12,286.131
2008-04-12,286.131
2008-04-13,285.263
2008-04-13,285.263
2008-04-14,284.177
2008-04-14,284.177
2008-04-15,284.773
2008-04-15,284.773
2008-04-16,280.56
2008-04-16,280.56
2008-04-17,284.402
2008-04-17,284.402
2008-04-18,284.478
2008-04-18,284.478
2008-04-19,283.737
2008-04-19,283.737
2008-04-20,285.479
2008-04-20,285.479
2008-04-21,284.934
2008-04-21,284.934
2008-04-22,284.458
2008-04-22,284.458
2008-04-23,281.779
2008-04-23,281.779
2008-04-24,283.859
2008-04-24,283.859
2008-04-25,285.302
2008-04-25,285.302
2008-04-26,284.589
2008-04-26,284.589
2008-04-27,280.52
2008-04-27,280.52
2008-04-28,278.292
2008-04-28,278.292
2008-04-29,281.339
2008-04-29,281.339
2008-04-30,278.834
2008-04-30,278.834
2008-05-01,280.839
2008-05-01,280.839
2008-05-02,278.673
2008-05-02,278.673
2008-05-03,280.628
2008-05-03,280.628
2008-05-04,280.889
2008-05-04,280.889
2008-05-05,281.607
2008-05-05,281.607
2008-05-06,281.837
2008-05-06,281.837
2008-05-07,280.597
2008-05-07,280.597
2008-05-08,281.544
2008-05-08,281.544
2008-05-09,281.918
2008-05-09,281.918
2008-05-11,272.75
2008-05-11,272.75
2008-05-12,278.581
2008-05-12,278.581
2008-05-13,280.714
2008-05-13,280.714
2008-05-14,281.167
2008-05-14,281.167
2008-05-15,281.405
2008-05-15,281.405
2008-05-16,279.818
2008-05-16,279.818
2008-05-17,279.607
2008-05-17,279.607
2008-05-18,278.897
2008-05-18,278.897
2008-05-19,280.737
2008-05-19,280.737
2008-05-20,280.235
2008-05-20,280.235
2008-05-21,279.957
2008-05-21,279.957
2008-05-22,279.765
2008-05-22,279.765
2008-05-23,279.938
2008-05-23,279.938
2008-05-24,281.564
2008-05-24,281.564
2008-05-25,281.599
2008-05-25,281.599
2008-05-26,279.314
2008-05-26,279.314
2008-05-27,278.562
2008-05-27,278.562
2008-05-28,277.704
2008-05-28,277.704
2008-05-29,279.712
2008-05-29,279.712
2008-05-30,277.666
2008-05-30,277.666
2008-05-31,274.083
2008-05-31,274.083
2008-06-01,277.058
2008-06-01,277.058
2008-06-02,278.596
2008-06-02,278.596
2008-06-03,279.845
2008-06-03,279.845
2008-06-04,279.181
2008-06-04,279.181
2008-06-05,278.637
2008-06-05,278.637
2008-06-06,278.738
2008-06-06,278.738
2008-06-07,279.163
2008-06-07,279.163
2008-06-08,279.14
2008-06-08,279.14
2008-06-09,277.544
2008-06-09,277.544
2008-06-10,277.474
2008-06-10,277.474
2008-06-12,279.102
2008-06-12,279.102
2008-06-13,278.283
2008-06-13,278.283
2008-06-14,277.161
2008-06-14,277.161
2008-06-15,273.705
2008-06-15,273.705
2008-06-16,277.848
2008-06-16,277.848
2008-06-17,279.871
2008-06-17,279.871
2008-06-18,279.889
2008-06-18,279.889
2008-06-19,279.849
2008-06-19,279.849
2008-06-20,278.582
2008-06-20,278.582
2008-06-21,276.098
2008-06-21,276.098
2008-06-22,278.822
2008-06-22,278.822
2008-06-23,278.744
2008-06-23,278.744
2008-06-24,277.979
2008-06-24,277.979
2008-06-25,279.033
2008-06-25,279.033
2008-06-26,271.711
2008-06-26,271.711
2008-06-27,277.96
2008-06-27,277.96
2008-06-28,277.643
2008-06-28,277.643
2008-06-29,276.173
2008-06-29,276.173
2008-06-30,276.945
2008-06-30,276.945
2008-07-01,275.906
2008-07-01,275.906
2008-07-02,275.783
2008-07-02,275.783
2008-07-03,276.932
2008-07-03,276.932
2008-07-04,277.592
2008-07-04,277.592
2008-07-05,277.039
2008-07-05,277.039
2008-07-06,278.007
2008-07-06,278.007
2008-07-07,278.326
2008-07-07,278.326
2008-07-08,277.796
2008-07-08,277.796
2008-07-09,278.015
2008-07-09,278.015
2008-07-10,277.683
2008-07-10,277.683
2008-07-11,280.02
2008-07-11,280.02
2008-07-12,280.579
2008-07-12,280.579
2008-07-13,279.197
2008-07-13,279.197
2008-07-14,278.805
2008-07-14,278.805
2008-07-15,279.156
2008-07-15,279.156
2008-07-16,280.572
2008-07-16,280.572
2008-07-17,280.572
2008-07-17,280.572
2008-07-18,279.134
2008-07-18,279.134
2008-07-19,278.635
2008-07-19,278.635
2008-07-20,278.87
2008-07-20,278.87
2008-07-21,279.335
2008-07-21,279.335
2008-07-22,277.266
2008-07-22,277.266
2008-07-23,277.492
2008-07-23,277.492
2008-07-24,276.494
2008-07-24,276.494
2008-07-25,278.65
2008-07-25,278.65
2008-07-26,279.487
2008-07-26,279.487
2008-07-27,279.637
2008-07-27,279.637
2008-07-28,279.182
2008-07-28,279.182
2008-07-29,280.128
2008-07-29,280.128
2008-07-30,275.774
2008-07-30,275.774
2008-07-31,278.403
2008-07-31,278.403
2008-08-01,276.922
2008-08-01,276.922
2008-08-02,275.477
2008-08-02,275.477
2008-08-03,277.296
2008-08-03,277.296
2008-08-04,276.811
2008-08-04,276.811
2008-08-05,279.054
2008-08-05,279.054
2008-08-06,278.848
2008-08-06,278.848
2008-08-07,278.631
2008-08-07,278.631
2008-08-09,279.591
2008-08-09,279.591
2008-08-10,281.174
2008-08-10,281.174
2008-08-11,280.016
2008-08-11,280.016
2008-08-12,279.389
2008-08-12,279.389
2008-08-13,278.679
2008-08-13,278.679
2008-08-14,279.276
2008-08-14,279.276
2008-08-15,280.47
2008-08-15,280.47
2008-08-16,279.812
2008-08-16,279.812
2008-08-17,279.508
2008-08-17,279.508
2008-08-18,279.176
2008-08-18,279.176
2008-08-19,281.224
2008-08-19,281.224
2008-08-20,281.26
2008-08-20,281.26
2008-08-21,280.878
2008-08-21,280.878
2008-08-22,281.89
2008-08-22,281.89
2008-08-23,281.297
2008-08-23,281.297
2008-08-24,282.549
2008-08-24,282.549
2008-08-25,283.232
2008-08-25,283.232
2008-08-26,283.223
2008-08-26,283.223
2008-08-27,279.434
2008-08-27,279.434
2008-08-28,280.001
2008-08-28,280.001
2008-08-29,282.659
2008-08-29,282.659
2008-08-30,280.539
2008-08-30,280.539
2008-08-31,280.596
2008-08-31,280.596
2008-09-01,281.057
2008-09-01,281.057
2008-09-02,282.714
2008-09-02,282.714
2008-09-03,285.673
2008-09-03,285.673
2008-09-04,283.24
2008-09-04,283.24
2008-09-05,281.561
2008-09-05,281.561
2008-09-06,278.851
2008-09-06,278.851
2008-09-07,282.243
2008-09-07,282.243
2008-09-08,284.413
2008-09-08,284.413
2008-09-09,283.375
2008-09-09,283.375
2008-09-10,283.862
2008-09-10,283.862
2008-09-11,282.604
2008-09-11,282.604
2008-09-12,284.353
2008-09-12,284.353
2008-09-13,283.758
2008-09-13,283.758
2008-09-14,282.227
2008-09-14,282.227
2008-09-15,282.325
2008-09-15,282.325
2008-09-16,283.113
2008-09-16,283.113
2008-09-17,284.824
2008-09-17,284.824
2008-09-18,283.396
2008-09-18,283.396
2008-09-19,281.061
2008-09-19,281.061
2008-09-20,281.432
2008-09-20,281.432
2008-09-21,281.995
2008-09-21,281.995
2008-09-22,286.989
2008-09-22,286.989
2008-09-23,283.867
2008-09-23,283.867
2008-09-24,282.491
2008-09-24,282.491
2008-09-25,282.189
2008-09-25,282.189
2008-09-26,282.363
2008-09-26,282.363
2008-09-27,285.655
2008-09-27,285.655
2008-09-28,283.412
2008-09-28,283.412
2008-09-29,277.592
2008-09-29,277.592
2008-09-30,285.834
2008-09-30,285.834
2008-10-01,285.274
2008-10-01,285.274
2008-10-02,287.137
2008-10-02,287.137
2008-10-03,284.107
2008-10-03,284.107
2008-10-05,279.731
2008-10-05,279.731
2008-10-06,280.373
2008-10-06,280.373
2008-10-07,286.146
2008-10-07,286.146
2008-10-08,285.502
2008-10-08,285.502
2008-10-09,284.957
2008-10-09,284.957
2008-10-10,284.697
2008-10-10,284.697
2008-10-11,287.001
2008-10-11,287.001
2008-10-12,289.219
2008-10-12,289.219
2008-10-13,288.02
2008-10-13,288.02
2008-10-14,288.13
2008-10-14,288.13
2008-10-15,278.986
2008-10-15,278.986
2008-10-16,289.745
2008-10-16,289.745
2008-10-17,288.599
2008-10-17,288.599
2008-10-18,287.037
2008-10-18,287.037
2008-10-19,285.468
2008-10-19,285.468
2008-10-20,286.909
2008-10-20,286.909
2008-10-21,291.037
2008-10-21,291.037
2008-10-22,288.175
2008-10-22,288.175
2008-10-23,289.469
2008-10-23,289.469
2008-10-24,290.459
2008-10-24,290.459
2008-10-25,285.591
2008-10-25,285.591
2008-10-26,290.596
2008-10-26,290.596
2008-10-27,288.79
2008-10-27,288.79
2008-10-28,290.446
2008-10-28,290.446
2008-10-29,288.978
2008-10-29,288.978
2008-10-30,284.993
2008-10-30,284.993
2008-10-31,286.983
2008-10-31,286.983
2008-11-01,289.587
2008-11-01,289.587
2008-11-02,287.582
2008-11-02,287.582
2008-11-03,286.832
2008-11-03,286.832
2008-11-04,290.885
2008-11-04,290.885
2008-11-05,281.921
2008-11-05,281.921
2008-11-06,290.409
2008-11-06,290.409
2008-11-07,282.306
2008-11-07,282.306
2008-11-08,288.686
2008-11-08,288.686
2008-11-09,290.181
2008-11-09,290.181
2008-11-11,291.595
2008-11-11,291.595
2008-11-12,289.791
2008-11-12,289.791
2008-11-13,286.78
2008-11-13,286.78
2008-11-16,290.14
2008-11-16,290.14
2008-11-17,290.276
2008-11-17,290.276
2008-11-21,293.316
2008-11-21,293.316
2008-11-22,291.603
2008-11-22,291.603
2008-11-23,290.341
2008-11-23,290.341
2008-11-24,296.6
2008-11-24,296.6
2008-11-26,293.79
2008-11-26,293.79
2008-12-01,294.998
2008-12-01,294.998
2008-12-02,290.723
2008-12-02,290.723
2008-12-03,289.52
2008-12-03,289.52
2008-12-06,296.83
2008-12-06,296.83
2008-12-09,293.499
2008-12-09,293.499
2008-12-10,291.292
2008-12-10,291.292
2008-12-12,288.057
2008-12-12,288.057
2008-12-13,291.628
2008-12-13,291.628
2008-12-15,294.223
2008-12-15,294.223
2008-12-16,283.397
2008-12-16,283.397
2008-12-17,290.822
2008-12-17,290.822
2008-12-19,293.374
2008-12-19,293.374
2008-12-20,291.456
2008-12-20,291.456
2008-12-21,292.098
2008-12-21,292.098
2008-12-22,287.515
2008-12-22,287.515
2008-12-24,272.1
2008-12-24,272.1
2008-12-25,287.559
2008-12-25,287.559
2008-12-26,291.285
2008-12-26,291.285
2008-12-27,287.238
2008-12-27,287.238
2008-12-28,294.879
2008-12-28,294.879
2008-12-29,286.648
2008-12-29,286.648
2008-12-30,289.541
2008-12-30,289.541
2008-12-31,289.578
2008-12-31,289.578
2009-01-01,289.437
2009-01-01,289.437
2009-01-02,292.296
2009-01-02,292.296
2009-01-03,290.412
2009-01-03,290.412
2009-01-04,288.463
2009-01-04,288.463
2009-01-05,288.205
2009-01-05,288.205
2009-01-06,290.476
2009-01-06,290.476
2009-01-07,290.702
2009-01-07,290.702
2009-01-08,289.268
2009-01-08,289.268
2009-01-09,290.236
2009-01-09,290.236
2009-01-10,288.806
2009-01-10,288.806
2009-01-11,291.23
2009-01-11,291.23
2009-01-12,290.853
2009-01-12,290.853
2009-01-13,290.254
2009-01-13,290.254
2009-01-14,289.091
2009-01-14,289.091
2009-01-15,289.374
2009-01-15,289.374
2009-01-17,285.45
2009-01-17,285.45
2009-01-18,288.384
2009-01-18,288.384
2009-01-19,287.828
2009-01-19,287.828
2009-01-20,287.428
2009-01-20,287.428
2009-01-21,291.22
2009-01-21,291.22
2009-01-22,290.797
2009-01-22,290.797
2009-01-23,290.261
2009-01-23,290.261
2009-01-24,287.709
2009-01-24,287.709
2009-01-25,288.388
2009-01-25,288.388
2009-01-26,290.504
2009-01-26,290.504
2009-01-27,286.623
2009-01-27,286.623
2009-01-28,289.521
2009-01-28,289.521
2009-01-29,286.146
2009-01-29,286.146
2009-01-30,290.245
2009-01-30,290.245
2009-01-31,290.481
2009-01-31,290.481
2009-02-01,289.95
2009-02-01,289.95
2009-02-02,289.069
2009-02-02,289.069
2009-02-03,286.028
2009-02-03,286.028
2009-02-05,290.618
2009-02-05,290.618
2009-02-06,289.69
2009-02-06,289.69
2009-02-07,280.989
2009-02-07,280.989
2009-02-08,284.187
2009-02-08,284.187
2009-02-09,287.196
2009-02-09,287.196
2009-02-11,288.592
2009-02-11,288.592
2009-02-12,277.19
2009-02-12,277.19
2009-02-13,278.9
2009-02-13,278.9
2009-02-14,288.839
2009-02-14,288.839
2009-02-16,286.396
2009-02-16,286.396
2009-02-17,287.653
2009-02-17,287.653
2009-02-18,288.608
2009-02-18,288.608
2009-02-19,285.555
2009-02-19,285.555
2009-02-20,285.462
2009-02-20,285.462
2009-02-21,290.016
2009-02-21,290.016
2009-02-22,286.63
2009-02-22,286.63
2009-02-23,284.114
2009-02-23,284.114
2009-02-24,289.654
2009-02-24,289.654
2009-02-25,289.243
2009-02-25,289.243
2009-02-27,285.126
2009-02-27,285.126
2009-02-28,283.068
2009-02-28,283.068
2009-03-01,288.615
2009-03-01,288.615
2009-03-02,287.541
2009-03-02,287.541
2009-03-04,282.68
2009-03-04,282.68
2009-03-05,287.513
2009-03-05,287.513
2009-03-06,287.752
2009-03-06,287.752
2009-03-07,286.707
2009-03-07,286.707
2009-03-08,287.29
2009-03-08,287.29
2009-03-09,287.776
2009-03-09,287.776
2009-03-10,287.772
2009-03-10,287.772
2009-03-11,287.637
2009-03-11,287.637
2009-03-12,286.806
2009-03-12,286.806
2009-03-13,286.658
2009-03-13,286.658
2009-03-14,286.607
2009-03-14,286.607
2009-03-15,288.192
2009-03-15,288.192
2009-03-16,286.895
2009-03-16,286.895
2009-03-17,286.961
2009-03-17,286.961
2009-03-18,284.686
2009-03-18,284.686
2009-03-21,285.655
2009-03-21,285.655
2009-03-22,286.158
2009-03-22,286.158
2009-03-23,284.825
2009-03-23,284.825
2009-03-24,279.579
2009-03-24,279.579
2009-03-25,286.434
2009-03-25,286.434
2009-03-26,287.134
2009-03-26,287.134
2009-03-27,285.473
2009-03-27,285.473
2009-03-28,285.275
2009-03-28,285.275
2009-03-29,281.238
2009-03-29,281.238
2009-03-30,287.168
2009-03-30,287.168
2009-03-31,286.825
2009-03-31,286.825
2009-04-01,285.741
2009-04-01,285.741
2009-04-02,285.873
2009-04-02,285.873
2009-04-03,287.26
2009-04-03,287.26
2009-04-04,287.32
2009-04-04,287.32
2009-04-05,285.411
2009-04-05,285.411
2009-04-06,281.364
2009-04-06,281.364
2009-04-07,277.46
2009-04-07,277.46
2009-04-09,285.888
2009-04-09,285.888
